"","DepMap_ID","CCL_name","COSMIC_ID","TCGA_combine","TCGA_manual","primary_DepMap","subtype_DepMap","primary_site_CTRP","primary_hist_CTRP","subtype_CTRP","tissue1_GDSC","tissue2_GDSC","TCGA_CCLE","TCGA_GDSC"
"484","ACH-001194","SKRC31",NA,"KIRC",NA,"Kidney Cancer","Renal Cell Carcinoma","kidney","carcinoma","renal_cell_carcinoma",NA,NA,"KIRC",NA
"485","ACH-000272","SLR24",NA,"KIRC",NA,"Kidney Cancer","Renal Cell Carcinoma","kidney","carcinoma","renal_cell_carcinoma",NA,NA,"KIRC",NA
"486","ACH-000484","VMRCRCW",1240224,"KIRC",NA,"Kidney Cancer","Renal Cell Carcinoma","kidney","carcinoma",NA,"kidney","kidney","KIRC","KIRC"
"487","ACH-000317","TUHR14TKB",NA,"KIRC",NA,"Kidney Cancer","Renal Cell Carcinoma","kidney","carcinoma",NA,NA,NA,"KIRC",NA
"488","ACH-000459","TUHR10TKB",NA,"KIRC",NA,"Kidney Cancer","Renal Cell Carcinoma","kidney","carcinoma",NA,NA,NA,"KIRC",NA
"489","ACH-000495","TUHR4TKB",NA,"KIRC",NA,"Kidney Cancer","Renal Cell Carcinoma","kidney","carcinoma",NA,NA,NA,"KIRC",NA
"490","ACH-002090","BB65RCC",753533,"KIRC",NA,"Kidney Cancer","Renal Cell Carcinoma",NA,NA,NA,"kidney","kidney","KIRC","KIRC"
"491","ACH-002139","HA7RCC",753558,"KIRC",NA,"Kidney Cancer","Renal Cell Carcinoma",NA,NA,NA,"kidney","kidney","KIRC","KIRC"
"492","ACH-002150","LB1047RCC",753577,"KIRC",NA,"Kidney Cancer","Renal Cell Carcinoma",NA,NA,NA,"kidney","kidney","KIRC","KIRC"
"493","ACH-002151","LB2241RCC",753578,"KIRC",NA,"Kidney Cancer","Renal Cell Carcinoma",NA,NA,NA,"kidney","kidney","KIRC","KIRC"
"494","ACH-002155","LB996RCC",753585,"KIRC",NA,"Kidney Cancer","Renal Cell Carcinoma",NA,NA,NA,"kidney","kidney","KIRC","KIRC"
"495","ACH-002167","NCC010",1509073,"KIRC",NA,"Kidney Cancer","Renal Cell Carcinoma",NA,NA,NA,"kidney","kidney","KIRC","KIRC"
"496","ACH-002168","NCC021",1509074,"KIRC",NA,"Kidney Cancer","Renal Cell Carcinoma",NA,NA,NA,"kidney","kidney","KIRC","KIRC"
"497","ACH-002195","RXF393",905978,"KIRC",NA,"Kidney Cancer","Renal Cell Carcinoma",NA,NA,NA,"kidney","kidney","KIRC","KIRC"
"498","ACH-002199","SN12C",905979,"KIRC",NA,"Kidney Cancer","Renal Cell Carcinoma",NA,NA,NA,"kidney","kidney","KIRC","KIRC"
"499","ACH-002203","U031",905981,"KIRC",NA,"Kidney Cancer","Renal Cell Carcinoma",NA,NA,NA,"kidney","kidney",NA,"KIRC"
"500","ACH-001208","TK10",905980,"KIRC",NA,"Kidney Cancer","Unknown",NA,NA,NA,"kidney","kidney","KIRC","KIRC"
"501","ACH-000428","UO31",NA,"KIRC",NA,"Kidney Cancer","Unknown",NA,NA,NA,NA,NA,"KIRC",NA
"502","ACH-002276","MYM12",1330960,"ALL",NA,"Leukemia","Acute Biphenotypic Leukemia",NA,NA,NA,"leukemia","leukemia","ALL","ALL"
"503","ACH-000156","MHHCALL4",908133,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_B_cell_leukaemia","leukemia","B_cell_leukemia","ALL",NA
"504","ACH-000070","697",906800,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_B_cell_leukaemia","leukemia","lymphoblastic_leukemia","ALL",NA
"505","ACH-000938","NALM6",908158,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_B_cell_leukaemia","leukemia","B_cell_leukemia","ALL",NA
"506","ACH-001106","KOPN8",1330933,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_B_cell_leukaemia","leukemia","B_cell_leukemia","ALL",NA
"507","ACH-000960","REH",909696,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_B_cell_leukaemia","leukemia","B_cell_leukemia","ALL",NA
"508","ACH-000020","MHHCALL2",908132,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_B_cell_leukaemia","leukemia","B_cell_leukemia","ALL",NA
"509","ACH-000874","RS411",909703,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_B_cell_leukaemia","leukemia","leukemia","ALL","ALL"
"510","ACH-000059","SUPB15",1247871,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_B_cell_leukaemia","leukemia","lymphoblastic_leukemia","ALL","ALL"
"511","ACH-000922","RCHACV",1330994,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_B_cell_leukaemia","leukemia","B_cell_leukemia","ALL",NA
"512","ACH-000492","MUTZ5",NA,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_B_cell_leukaemia",NA,NA,"ALL",NA
"513","ACH-000032","MHHCALL3",NA,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_B_cell_leukaemia",NA,NA,"ALL",NA
"514","ACH-000782","SEM",NA,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_B_cell_leukaemia",NA,NA,"ALL",NA
"515","ACH-000728","KASUMI2",NA,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_B_cell_leukaemia",NA,NA,"ALL",NA
"516","ACH-000130","NALM19",NA,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_B_cell_leukaemia",NA,NA,"ALL",NA
"517","ACH-000151","JM1",1327768,"DLBC",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","B_cell_lymphoma","lymphoma","B_cell_lymphoma","DLBC","DLBC"
"518","ACH-002209","ALLPO",910944,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell",NA,NA,NA,"leukemia","lymphoblastic_leukemia","ALL","ALL"
"519","ACH-002238","GRST",906877,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell",NA,NA,NA,"leukemia","lymphoblastic_leukemia","ALL","ALL"
"520","ACH-002241","HAL01",949153,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell",NA,NA,NA,"leukemia","lymphoblastic_leukemia","ALL","ALL"
"521","ACH-002267","LC41",907787,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell",NA,NA,NA,"leukemia","lymphoblastic_leukemia","ALL","ALL"
"522","ACH-002059","P30OHK",NA,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell",NA,NA,NA,NA,NA,"ALL",NA
"523","ACH-000101","KE37",907277,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_T_cell_leukaemia","leukemia","lymphoblastic_leukemia","ALL","ALL"
"524","ACH-000937","PF382",909260,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_T_cell_leukaemia","leukemia","lymphoblastic_T_cell_leukaemia","ALL","ALL"
"525","ACH-000636","RPMI8402",909702,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_T_cell_leukaemia","leukemia","lymphoblastic_T_cell_leukaemia","ALL","ALL"
"526","ACH-000981","DND41",1297446,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_T_cell_leukaemia","leukemia","T_cell_leukemia","ALL","ALL"
"527","ACH-001127","MOLT4",905958,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_T_cell_leukaemia","leukemia","lymphoblastic_leukemia","ALL","ALL"
"528","ACH-000104","LOUCY",907789,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_T_cell_leukaemia","leukemia","lymphoblastic_T_cell_leukaemia","ALL","ALL"
"529","ACH-000372","P12ICHIKAWA",909251,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_T_cell_leukaemia","leukemia","lymphoblastic_T_cell_leukaemia","ALL","ALL"
"530","ACH-000105","ALLSIL",1295740,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_T_cell_leukaemia","leukemia","T_cell_leukemia","ALL","ALL"
"531","ACH-000197","TALL1",909762,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_T_cell_leukaemia","leukemia","lymphoblastic_T_cell_leukaemia","ALL","ALL"
"532","ACH-000795","MOLT13",908146,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_T_cell_leukaemia","leukemia","lymphoblastic_T_cell_leukaemia","ALL","ALL"
"533","ACH-000918","MOLT16",908147,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_T_cell_leukaemia","leukemia","lymphoblastic_T_cell_leukaemia","ALL","ALL"
"534","ACH-000995","JURKAT",998184,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_T_cell_leukaemia","leukemia","T_cell_leukemia","ALL","ALL"
"535","ACH-000519","PEER",NA,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_T_cell_leukaemia",NA,NA,"ALL",NA
"536","ACH-000942","HPBALL",NA,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_T_cell_leukaemia",NA,NA,"ALL",NA
"537","ACH-002216","BE13",906763,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell",NA,NA,NA,"leukemia","lymphoblastic_leukemia","ALL","ALL"
"538","ACH-002222","CTV1",753548,"LAML",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell",NA,NA,NA,"leukemia","acute_myeloid_leukaemia","LAML","LAML"
"539","ACH-002256","KARPAS45",907272,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell",NA,NA,NA,"leukemia","lymphoblastic_leukemia","ALL","ALL"
"540","ACH-000964","MOLT3",NA,"ALL",NA,"Leukemia","Acute Lymphoblastic Leukemia (ALL), T-cell",NA,NA,NA,NA,NA,"ALL",NA
"541","ACH-000045","MV411",908156,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","leukemia","LAML",NA
"542","ACH-000065","OCIAML5",1330983,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"543","ACH-000081","GDM1",906870,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"544","ACH-000362","MOLM13",1330947,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"545","ACH-000369","MOLM16",1330948,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"546","ACH-000373","SKM1",909722,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","haematopoietic_neoplasm other","LAML",NA
"547","ACH-000386","KG1",907278,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"548","ACH-000084","MUTZ3",NA,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia",NA,NA,"LAML",NA
"549","ACH-000387","TF1",NA,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia",NA,NA,"LAML",NA
"550","ACH-001036","CMK115",NA,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia",NA,NA,"LAML",NA
"551","ACH-001037","CMK86",NA,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia",NA,NA,"LAML",NA
"552","ACH-001129","MONOMAC1",NA,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia",NA,NA,"LAML",NA
"553","ACH-001230","UT7",NA,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia",NA,NA,"LAML",NA
"554","ACH-000406","U937",NA,"DLBC",NA,"Leukemia","Acute Myelogenous Leukemia (AML)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","diffuse_large_B_cell_lymphoma",NA,NA,"DLBC",NA
"555","ACH-002218","CESS",910688,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)",NA,NA,NA,"leukemia","acute_myeloid_leukaemia","LAML","LAML"
"556","ACH-002273","ML2",908141,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)",NA,NA,NA,"leukemia","acute_myeloid_leukaemia","LAML","LAML"
"557","ACH-002290","NKM1",908448,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)",NA,NA,NA,"leukemia","acute_myeloid_leukaemia","LAML","LAML"
"558","ACH-002299","QIMRWIL",910545,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)",NA,NA,NA,"leukemia","acute_myeloid_leukaemia","LAML","LAML"
"559","ACH-000034","PLB985",NA,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)",NA,NA,NA,NA,NA,"LAML",NA
"560","ACH-001656","SKNO1",NA,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)",NA,NA,NA,NA,NA,"LAML",NA
"561","ACH-002390","MC1010",NA,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML)",NA,NA,NA,NA,NA,"LAML",NA
"562","ACH-000263","KASUMI1",907275,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M2 (Myeloblastic)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"563","ACH-000498","KO52",1330932,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M2 (Myeloblastic)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"564","ACH-000166","KASUMI6",NA,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M2 (Myeloblastic)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia",NA,NA,"LAML",NA
"565","ACH-000002","HL60",905938,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M3 (Promyelocytic)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"566","ACH-000218","PL21",1330991,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M3 (Promyelocytic)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"567","ACH-000294","NB4",1323913,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M3 (Promyelocytic)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"568","ACH-000113","OCIAML2",910947,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M4 (Myelomonocytic)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"569","ACH-000336","OCIAML3",1290455,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M4 (Myelomonocytic)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"570","ACH-000439","ME1",1330942,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M4 (Myelomonocytic)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"571","ACH-002262","KY821",907300,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M4 (Myelomonocytic)",NA,NA,NA,"leukemia","leukemia","LAML","LAML"
"572","ACH-000299","HNT34",NA,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M4 (Myelomonocytic)",NA,NA,NA,NA,NA,"LAML",NA
"573","ACH-000198","EOL1",906856,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M5 (Eosinophilic)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","haematopoietic_neoplasm other","LAML",NA
"574","ACH-000080","BDCM",NA,"ALL",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M5 (Eosinophilic)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","acute_lymphoblastic_B_cell_leukaemia",NA,NA,"ALL",NA
"575","ACH-000006","MONOMAC6",908148,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M5 (Monocytic)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"576","ACH-000112","SIGM5",909715,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M5 (Monocytic)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"577","ACH-000146","THP1",909771,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M5 (Monocytic)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"578","ACH-000168","NOMO1",908451,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M5 (Monocytic)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"579","ACH-000770","P31FUJ",909253,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M5 (Monocytic)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"580","ACH-000557","AML193",NA,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M5 (Monocytic)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia",NA,NA,"LAML",NA
"581","ACH-002314","TUR",909773,"DLBC",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M5 (Monocytic)",NA,NA,NA,"lymphoma","B_cell_lymphoma","DLBC","DLBC"
"582","ACH-000004","HEL",907053,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M6 (Erythroleukemia)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"583","ACH-000751","OCIM1",1330985,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M6 (Erythroleukemia)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"584","ACH-000005","HEL9217",NA,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M6 (Erythroleukemia)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia",NA,NA,"LAML",NA
"585","ACH-000487","F36P",NA,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M6 (Erythroleukemia)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia",NA,NA,"LAML",NA
"586","ACH-002258","KMOE2",907280,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M6 (Erythroleukemia)",NA,NA,NA,"leukemia","acute_myeloid_leukaemia","LAML","LAML"
"587","ACH-000641","CMK",910566,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M7 (Megakaryoblastic)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia","leukemia","acute_myeloid_leukaemia","LAML","LAML"
"588","ACH-000602","M07E",NA,"LAML",NA,"Leukemia","Acute Myelogenous Leukemia (AML), M7 (Megakaryoblastic)","haematopoietic_and_lymphoid_tissue","haematopoietic_neoplasm","acute_myeloid_leukaemia",NA,NA,"LAML",NA
"589","ACH-000106","JVM2",907269,"CLL",NA,"Leukemia","Chronic Lymphoblastic Leukemia (CLL), B-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","chronic_lymphocytic_leukaemia; small_lymphocytic_lymphoma","lymphoma","lymphoid_neoplasm other","CLL","CLL"
"590","ACH-000346","JVM3",907270,"CLL",NA,"Leukemia","Chronic Lymphoblastic Leukemia (CLL), B-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","chronic_lymphocytic_leukaemia; small_lymphocytic_lymphoma","lymphoma","lymphoid_neoplasm other","CLL","CLL"
"591","ACH-000038","EHEB",906854,"CLL",NA,"Leukemia","Chronic Lymphoblastic Leukemia (CLL), B-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","chronic_lymphocytic_leukaemia; small_lymphocytic_lymphoma","lymphoma","lymphoid_neoplasm other","CLL","CLL"
